name,title,url_link,online
맛있는 녀석들 (Tasty Guys),하늘은 높고 살은 내가 찌는 ★천고마뚱★ 사골 스트리밍 랜덤 라이브,https://www.youtube.com//watch?v=AvrP5xodcLU,
Pico Pocky,ASMR MUKBANG | 직접 만든 갤럭시 꿀젤리 블루 디저트 아이스크림 먹방 & 레시피 DESSERT Galaxy Honey Jelly Color CANDY mukbang,https://www.youtube.com//watch?v=-Id0Y9HIBkA,
깝도이,2022.12.5(월) [깝도이 LIVE] 생방송! 스타 빨무 팀플,https://www.youtube.com//watch?v=bw5F50W2aOE,
입짧은햇님,"모둠회, 모둠물회 매운탕 코스에 회무침, 도다리세꼬시와 달달한 크로플 만들어먹기 221205/Mukbang, eating show",https://www.youtube.com//watch?v=odjJyW-EUCk,실시간
GNN,LIVE | باجوہ صاحب فوج نے 74 سال سیاست میں  | Anwar Maqsood Blasting Speech On Pakistan,https://www.youtube.com//watch?v=_1AE1YFrZyw,
한경 글로벌마켓,S&P500 다시 내려간다? 고용 보고서 쇼크 이후 월가는 | 미나리 라이브 ON AIR,https://www.youtube.com//watch?v=UtSiMhMQzqo,
MyRadio Hong Kong,毓民踩場 黃毓民 221205,https://www.youtube.com//watch?v=BpksEmbwYLI,실시간
KBS 1라디오,[KBS 1라디오 | 김성완의 시사야] 실시간 스트리밍,https://www.youtube.com//watch?v=CErMFFHkC_w,실시간
Bosa Nova Songs,Bossa Nova Covers 50 Top Hits 2022 🎼 Bossa Nova Covers Popular Songs 80s 90s - By BN23,https://www.youtube.com//watch?v=g68UU7d_9hs,실시간
World Table Tennis,LIVE! ITTF World Youth Championships 2022 | Day 2 | Table 2 | Session 2,https://www.youtube.com//watch?v=0T81QoZ354E,
FOBOS PLANET,🔥 4K Fireplace Ambience (24/7 NO MUSIC). Fireplace with Burning Logs and Crackling Fire Sounds,https://www.youtube.com//watch?v=TMPLS4DWhig,
Five&Six,[Table 1] Sharm El Sheikh World Cup 3-Cushion 2022 - PPQ,https://www.youtube.com//watch?v=2VTOOjqX-1g,
Crypto Banter,Elon Musk Is Adding THESE Altcoins To Twitter! (Do You Own Them?),https://www.youtube.com//watch?v=7b14J-eIMJE,
B I L L A,giveaway 2.0 - BILLA🔴,https://www.youtube.com//watch?v=g_GxEsFNpjU,
연합뉴스TV,"[이슈한판] 민주노총 ""내일 총파업""…윤대통령 '원칙대응' 효과? 지지율 상승 / 연합뉴스TV (YonhapnewsTV)",https://www.youtube.com//watch?v=-d5cteZ72Fo,
EWTN,"Catholic Daily Mass - Daily TV Mass - December 5, 2022",https://www.youtube.com//watch?v=XUIq2fD4XTw,
Jaden Williams,Unity Voxel Sandbox Game Dev. (Blix),https://www.youtube.com//watch?v=JuoenwSr9Jo,
몽키비지엠 MONKEYBGM,"🎹적당히 포근한 방구석 재즈🧡l 𝐇𝐞𝐚𝐥𝐢𝐧𝐠  𝐉𝐚𝐳𝐳 l Relaxing Jazz Piano Music,Calm, Meditation, Stress relief",https://www.youtube.com//watch?v=JkgdvcSyRYE,
India Today,Watch Live: India Today Exit Poll Results 2022 | Gujarat Elections | Himachal Pradesh | Delhi MCD,https://www.youtube.com//watch?v=_KnHD5ImfO4,
Aaj Tak,🔴Gujarat Exit Poll LIVE: गुजरात में बीजेपी के वापसी के संकेत | Gujarat Elections |BJP |AAP |Congress,https://www.youtube.com//watch?v=pPxzmG62SLg,
TIMES NOW,"Ukraine War Live : Russians Want War To Stop, What Will Putin Do Now ? | World News",https://www.youtube.com//watch?v=DFXOxRwiExA,
연합뉴스TV,"[이슈한판] 기적은 이미 이뤘다…오늘밤, 꿈☆을 향해 쏜다 / 연합뉴스TV (YonhapnewsTV)",https://www.youtube.com//watch?v=S3Itzb5f8Qw,
